date,Texas-apple-driving,Texas-apple-walking,Texas-google-retail_and_recreation,Texas-google-grocery_and_pharmacy,Texas-google-parks,Texas-google-transit_stations,Texas-google-workplaces,Texas-google-residential,Texas-jh_beta_7,Texas-jh_gamma_7,Texas-cdc_beta_7,Texas-cdc_gamma_7,Texas-jh_beta_14,Texas-jh_gamma_14,Texas-cdc_beta_14,Texas-cdc_gamma_14,Texas-jh_beta_30,Texas-jh_gamma_30,Texas-cdc_beta_30,Texas-cdc_gamma_30,Texas-census_pop,Texas-jh_confirmed,Texas-jh_death,Texas-cdc_confirmed,Texas-cdc_death,Texas-jh_confirmed_ratio,Texas-jh_death_ratio,Texas-cdc_confirmed_ratio,Texas-cdc_death_ratio
08-04-2021,146.47,168.18,-4.0,4.0,6.0,-8.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3185937,53457,3166130,52221,0.1098755026619125,0.0018436066833078,0.1091924056385801,0.0018009799391851
08-05-2021,145.74,167.95,-5.0,3.0,14.0,-9.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3201476,53538,3180107,52297,0.1104114063649247,0.0018464001835295,0.1096744396212689,0.0018036010011215
08-06-2021,172.29,210.74,-8.0,1.0,0.0,-9.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3224572,53607,3199220,52370,0.1112079332923183,0.0018487798318664,0.1103336022106036,0.0018061186000866
08-07-2021,163.09,222.2,-10.0,0.0,2.0,-4.0,-11.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3235644,53661,3219300,52435,0.1115897806312558,0.0018506421653475,0.1110261143643126,0.0018083602977954
08-08-2021,124.19,144.75,-5.0,-1.0,-9.0,-3.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3238016,53688,3225082,52463,0.1116715853537956,0.001851573332088,0.1112255219974174,0.001809325952193
08-09-2021,140.87,162.25,-6.0,1.0,-6.0,-11.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3250897,53727,3227531,52471,0.1121158208643496,0.0018529183507133,0.1113099822695506,0.0018096018534494
08-10-2021,143.03,165.69,-5.0,3.0,-1.0,-11.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3272462,53831,3245115,52555,0.1128595471887886,0.0018565050670472,0.1119164132312448,0.0018124988166422
08-11-2021,144.28,166.79,-5.0,5.0,3.0,-11.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3293869,53939,3263283,52667,0.1135978244634125,0.0018602297340094,0.1125429849846604,0.0018163614342326
08-12-2021,150.83,174.63,-6.0,4.0,8.0,-10.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3306267,54057,3278469,52787,0.114025402435608,0.0018642992775422,0.1130667145447313,0.0018204999530795
08-13-2021,174.64,212.68,-8.0,2.0,-4.0,-10.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000277291,1.5291048964232476e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3323844,54202,3292180,52931,0.1146315919837027,0.0018692999878155,0.1135395748106429,0.0018254661756957
08-14-2021,162.69,221.02,-10.0,1.0,-5.0,-7.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000315916,1.5879708329156707e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,28995881,3334027,54289,3318801,53048,0.1149827797955164,0.0018723004139794,0.1144576707291632,0.0018295012315714
08-15-2021,122.01,148.68,-5.0,0.0,-20.0,-7.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000003987683,1.752177222822467e-05,0.0250000003201186,1.5844673738751583e-05,0.025,1e-05,0.025,1e-05,28995881,3339500,54330,3323973,53091,0.1151715307425906,0.0018737144079188,0.1146360408914631,0.0018309842008249
08-16-2021,144.11,178.48,-5.0,2.0,-11.0,-11.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000004825222,1.932207726346336e-05,0.0250000004058142,1.762179206468864e-05,0.025,1e-05,0.025,1e-05,28995881,3356260,54379,3329808,53100,0.1157495438748696,0.0018754043031146,0.114837276370392,0.0018312945897384
08-17-2021,144.91,177.48,-6.0,3.0,-10.0,-13.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005373576,2.0570997884800285e-05,0.0250000004931453,1.9618867797781365e-05,0.0250000001429987,1.1010961109429693e-05,0.025,1e-05,28995881,3384466,54478,3354048,53196,0.1167223027298256,0.0018788185811633,0.1156732571774591,0.0018346054048159
08-18-2021,142.1,176.78,-7.0,3.0,-12.0,-12.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005511986,2.089026305352901e-05,0.0250000005222887,2.0293045284406247e-05,0.0250000002160723,1.1700696831479232e-05,0.025000000134357,1.0952947418560037e-05,28995881,3402025,54655,3380120,53370,0.1173278715000934,0.0018849228964624,0.1165724193722549,0.0018406062571439
08-19-2021,151.21,190.16,-7.0,3.0,5.0,-12.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005965093,2.176345239615132e-05,0.0250000005625244,2.107197443431e-05,0.0250000003003056,1.2476261974216807e-05,0.0250000002274637,1.1821003133935322e-05,28995881,3419098,54863,3393841,53564,0.1179166792690313,0.0018920963291303,0.1170456245147371,0.001847296862613
08-20-2021,174.55,228.37,-9.0,1.0,-7.0,-11.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000006445635,2.2553166988790314e-05,0.0250000006095815,2.1860842821005215e-05,0.02500000038216,1.3192658711466732e-05,0.0250000003066094,1.2511833062660936e-05,28995881,3442026,55055,3411118,53738,0.1187074122700393,0.0018987179592853,0.1176414677657147,0.0018532977149409
08-21-2021,166.69,243.92,-10.0,0.0,-5.0,-10.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007231289,2.398832881652497e-05,0.0250000006742608,2.301158247833459e-05,0.025000000459599,1.384221463322006e-05,0.0250000003853807,1.3179943663387624e-05,28995881,3459060,55226,3433281,53928,0.119294875020352,0.0019046153486421,0.1184058177090739,0.0018598503697818
08-22-2021,122.46,168.8,-6.0,0.0,-17.0,-10.0,-11.0,3.0,0.0250000003213691,2.1981600777758534e-05,0.0250000002822497,2.0360314182206603e-05,0.025000000834661,2.6165465835640466e-05,0.0250000007648587,2.471598387149197e-05,0.0250000005550639,1.4669423628638189e-05,0.0250000004656712,1.38469240744949e-05,28995881,3462334,55283,3445183,53994,0.1194077876095573,0.0019065811450943,0.1188162898033689,0.0018621265551476
08-23-2021,140.48,229.79,-9.0,1.0,-11.0,-14.0,-32.0,6.0,0.0250000003840973,2.497084445898385e-05,0.0250000003452107,2.3254931113728896e-05,0.0250000009629652,2.892860324000674e-05,0.0250000008897313,2.737728148133449e-05,0.0250000006264936,1.5282325902532904e-05,0.0250000005269442,1.4347025122039398e-05,28995881,3476394,55346,3450934,54023,0.1198926840677819,0.0019087538674889,0.119014628319105,0.0018631266972022
08-24-2021,142.62,219.98,-9.0,1.0,-4.0,-15.0,-32.0,6.0,0.0250000004237156,2.721966582098057e-05,0.0250000004039996,2.639995983859374e-05,0.0250000010548025,3.104791696437124e-05,0.0250000010164745,3.029576001032364e-05,0.0250000007197462,1.615411400653807e-05,0.0250000006087274,1.510443270015004e-05,28995881,3499482,55549,3472002,54222,0.120688935093919,0.0019157548618715,0.1197412142779865,0.0018699897409566
08-25-2021,142.69,207.84,-7.0,4.0,-2.0,-13.0,-30.0,6.0,0.0250000004506836,2.8551324021497328e-05,0.0250000004271123,2.75824922321338e-05,0.0250000010823723,3.160510657434381e-05,0.0250000010625126,3.128398357320315e-05,0.0250000008408145,1.7288093185418388e-05,0.0250000007163859,1.6102497929546644e-05,28995881,3520818,55798,3496374,54455,0.1214247637448919,0.0019243422884788,0.1205817474557851,0.0018780253650509
08-26-2021,148.42,204.03,-8.0,3.0,5.0,-13.0,-31.0,6.0,0.0250000004512526,2.8265419125536524e-05,0.0250000004227569,2.7132747093869588e-05,0.0250000011330163,3.252631861931292e-05,0.0250000010997057,3.191845263664214e-05,0.0250000009670722,1.844708940708647e-05,0.0250000008544776,1.7384969077920708e-05,28995881,3534862,56055,3513656,54691,0.1219091084006035,0.0019332056163425,0.121177763145048,0.0018861644521164
08-27-2021,170.78,226.58,-9.0,0.0,-10.0,-14.0,-28.0,6.0,0.0250000004527399,2.7760490576285597e-05,0.0250000004231394,2.6654174164191667e-05,0.0250000012015262,3.37174768009084e-05,0.0250000011510759,3.2764165239321656e-05,0.0250000010787496,1.9434136524697293e-05,0.0250000009651241,1.836479564608569e-05,28995881,3557337,56345,3531043,54991,0.1226842184929645,0.0019432070368891,0.121777400038302,0.0018965107492336
08-28-2021,165.2,233.39,-11.0,0.0,-4.0,-13.0,-11.0,4.0,0.0250000004889484,2.8668309981527182e-05,0.0250000004660385,2.783900764145921e-05,0.0250000012633009,3.465893731579523e-05,0.0250000012081184,3.3576170991798e-05,0.025000001176329,2.023387950512505e-05,0.0250000010672969,1.922070701280099e-05,28995881,3566549,56577,3547835,55251,0.1230019187897756,0.0019512081733264,0.1223565167756068,0.0019054775400685
08-29-2021,122.55,160.05,-7.0,-1.0,-15.0,-12.0,-11.0,4.0,0.0250000005410003,3.0550438442064444e-05,0.025000000509268,2.917471873905659e-05,0.0250000014079755,3.752065428315851e-05,0.0250000013081887,3.539682559947488e-05,0.0250000013169769,2.149084620573837e-05,0.02500000121317,2.0508599182882707e-05,28995881,3570135,56685,3551496,55371,0.1231255915279828,0.0019549328402885,0.1224827760880933,0.0019096160589154
08-30-2021,141.44,201.0,-9.0,1.0,-11.0,-16.0,-30.0,7.0,0.025000000638469,3.517083420518548e-05,0.0250000006074436,3.367897347265522e-05,0.0250000015876767,4.14375548612254e-05,0.0250000014898719,3.927387941092882e-05,0.0250000014236146,2.243700333782378e-05,0.0250000013233519,2.1479060435620998e-05,28995881,3592504,56808,3561407,55404,0.1238970459286958,0.0019591748221066,0.1228245832571874,0.0019107541515982
08-31-2021,146.44,200.81,-6.0,4.0,-5.0,-14.0,-30.0,7.0,0.0250000007126411,3.908137230711761e-05,0.025000000686532,3.801623153096728e-05,0.0250000017330411,4.4795179779354185e-05,0.0250000016735003,4.354653493077217e-05,0.025000001570117,2.382062113111421e-05,0.0250000014358787,2.253965022252022e-05,28995881,3612246,57044,3590156,55635,0.1245779012543195,0.0019673139091721,0.1238160689099255,0.0019187208003785
